	A	B	C	D	E
0	0.9376354060916748	0.9768852795518074	0.6426638563155548	0.5282043014085935	0.9917860873704105
1	0.5776623985472098	0.462895936164757	0.9081977967630196	0.33395389658548824	0.7777210591958186
2	0.004287138029341331	0.3693518670347927	0.5352417606880866	0.5269043157528054	0.5135158665524648
3	0.2586065792127703	0.6919735670215753	0.8008166024488608	0.655779865078107	0.0463932287656631
4	0.8432528935611036	0.6341634872164328	0.7918206545166347	0.5688538779401032	0.468610165162077
5	0.045916857055989024	0.6698379086149419	0.8504114624085979	0.2794557466529425	0.9379139123789804
6	0.9160361849789612	0.9445096350561476	0.6530683063639643	0.33385856924622015	0.8979829294224332
7	0.8652965470731058	0.6335934141713473	0.8001300855022669	0.9346501432530402	0.25340504450869406
8	0.08249118717132797	0.6144139932902184	0.5076921317929903	0.29401692515062916	0.992522936044018
9	0.8909305234581081	0.23620878928876288	0.1517897540412816	0.5202734267321394	0.21433724939008159
