	a	b
0	2.8455699849422924	0.3671083083109946
1	2.0167770421946445	-0.29852555286206683
2	-1.8350849384299628	-1.969102124778415
3	2.29995698018036	-0.13733822201638723
4	1.207716480574323	0.3376990540097837
5	0.5336647604757312	-0.10094631544739321
6	2.686543003765137	-1.550250521764631
7	-0.240822390975574	0.671528001848143
8	1.7837532087054315	-0.32681646332418934
9	2.5423996834182647	-0.3905590899599129
10	1.2930539241767245	0.6115104865327451
11	-0.7562350329438672	-0.4015665850320187
12	1.5240303772782053	-0.9322480661980377
13	1.0245823382803612	-0.1555761296480002
14	1.7736846459907403	-0.5037531144445959
15	-1.46399285276734	1.6688166618755447
16	-0.1067962720943807	-1.3194720707868086
17	0.42001399426102004	-0.31860131805040937
18	0.6896261175701206	-0.8213846757026734
19	0.4011643154496347	-0.018249009933533754
20	-0.15162153112727972	-0.32633008034669697
21	0.7570340204846903	-0.17118546089306932
22	1.3540670244412243	-1.4209142915591682
23	1.430284439146238	-0.2502306797950561
24	1.5148788644523568	1.2197814480972757
25	1.1259408746579684	-0.36997860525791476
26	0.3646073905164242	0.25006299420067163
27	1.1163801037319145	-2.2969417544925297
28	0.9150227238267807	-0.3230330069656504
29	0.6628520662371281	0.5323817719598217
30	1.3951753358554293	1.0840311409614058
31	1.1878659995101872	1.381030859093775
32	0.6213487115320309	-0.35633835369714645
33	1.0075977909359954	1.5360221669268164
34	0.12304500855562106	-1.7925770465324227
35	0.8978360960003805	0.8857221126714279
36	0.8040682794870864	0.5093947913586614
37	1.1928285805060412	0.6858362841415413
38	1.2746455297506505	0.259939256835391
39	2.0602860799056133	0.39967666920163536
40	1.9845568950156314	0.693105624946852
41	0.7957937225822854	-0.46263791044348207
42	1.1529864898052724	-1.8226502025447544
43	2.1302595020294555	-0.6822225584347054
44	1.1737196693194876	-0.5407981515557932
45	0.18787427280803692	-0.969039210970018
46	2.411349104925706	0.2680034686048023
47	1.408870825829999	-0.49720045191404566
48	0.6405193379833133	-0.6003668203948925
49	0.9897229471964029	0.889988432609653
50	1.1423446471657233	-1.9309922657856324
51	1.4472285047420947	-0.2856276317024619
52	-1.9868598955561256	-1.5344102540841706
53	2.976170188398588	0.3796304841480219
54	1.7729677409339244	1.8291551171331222
55	-1.315055850503065	0.6733478071118273
56	1.078964121233355	-0.19046338228304938
57	0.5640227526855472	0.5750823431873073
58	2.737506054546003	0.4954123913351669
59	1.5469475338260925	-0.31364773626424836
60	1.3305557275538353	-0.393310359145508
61	0.029953833606471636	0.514309574730863
62	-0.34315507201593776	-0.04202769542340396
63	0.23611700053831597	0.9006179232706609
64	0.757504080338937	1.2297441041201322
65	1.4269958933916613	-0.6154399800568111
66	1.1927644058455544	0.0028939600195668092
