	0
0	-1.3784858008775414
1	0.03549569205105829
2	-0.17230499511114586
3	-0.27229281067616434
4	1.6235911289779141
5	1.487629157788583
6	1.756193287780212
7	2.952874177358286
8	3.4001557816567685
9	5.391183043778808
10	6.321305341500864
11	5.954798909149047
12	6.526748505788706
13	7.193675625399623
14	6.783487832220591
15	7.134384811883974
16	7.418085104593761
17	7.29780749117773
18	7.230921043426332
19	7.252938672388079
20	8.927750630037007
21	10.240689486975766
22	9.932741869229444
23	9.652160123656182
24	10.547360761103604
25	12.621502365061147
26	14.404762213847288
27	14.935788564857251
28	14.26614836111421
29	13.902285069932384
30	14.643276021197405
31	12.244060373881053
32	12.109592056845663
33	11.264637186239186
34	11.809930793653505
35	12.288561038840962
36	13.284289310880297
37	13.04212189232166
38	13.008883691926558
39	14.901001778020277
40	15.219196053387416
41	17.10695120381764
42	15.945106918492256
43	16.121300560410493
44	17.323305300977527
