	0
0	-0.7386121641502162
1	-0.7325912908643256
2	-0.3545588492296606
3	-0.39274956389017546
4	0.5015507743596636
5	1.9659883754370133
6	1.0634645865800758
7	1.2985986467432835
8	2.2383216327795115
9	4.4531728869913145
10	3.530391892453756
11	3.497962022141089
12	2.2305126348682838
13	-1.376470514526071
14	-2.0245387103300967
15	-3.312640789290274
16	-2.8400482366001714
17	-3.3473704418974943
18	-3.612173715517412
19	-3.727054257254489
20	-4.367345104197107
21	-2.7192284266513655
22	-2.1556523929358975
23	-0.4279710839279731
24	-0.2330206839442144
25	-2.151534040722665
26	-2.83122453536134
27	-3.335280336565199
28	-1.736665697684702
29	-2.003643217307951
30	-2.0529944817602375
31	-1.6374578979038414
32	-3.0547942009382685
33	-3.219141657846222
34	-2.3460046220815887
35	-4.247236203596699
36	-5.081735259038234
37	-4.247719163094783
38	-4.162617887245887
39	-2.4336317851543345
40	-1.5685366330141761
41	-0.38681808417148345
42	0.5993179817000235
43	0.8613329591673604
44	1.97461935825792
45	0.9066758431137194
46	0.8173523577795286
47	-0.12566111816453462
48	0.3024535905590081
49	1.7380260088977906
