	A	B	C	D	E
0	0.5715872544366207	0.31808694133704074	0.345901784926251	0.35983557042054715	0.5315984711379417
1	0.11459860227200769	0.780856194570194	0.27231493285127484	0.5215369613711982	0.013786696791416864
2	0.05416895370210639	0.3733744018099301	0.6891162526556001	0.8368010072574593	0.8327845102958391
3	0.4035134128214134	0.9072900904871078	0.9633856490791844	0.9959116726364651	0.48421398228927326
4	0.9981954881423969	0.5587052699297903	0.6904758610307544	0.4414798502414401	0.1253077914399483
5	0.3437475782088447	0.21127915289378563	0.2486804764790128	0.8427274358444388	0.27201170521789797
6	0.7372336136498941	0.5508207151328536	0.9176676170001303	0.23620509270202783	0.5524117475785504
7	0.9284631517033937	0.5083980350242016	0.3680487299773356	0.9519668837502979	0.8103577436902459
8	0.8629573313805047	0.8015166040224868	0.2694825338600264	0.5122367927546225	0.6568545078857931
9	0.28369935389461953	0.4244997485340386	0.7987102342414895	0.32711797083212335	0.24142649827457474
