	A	B	C	D	E
0	0.2441226127923929	0.8386805270420741	0.6514686518285843	0.5777521014603353	0.5275452483348667
1	0.22571476052511863	0.026990452687777777	0.6216530032636879	0.4281919229504384	0.1360313539960657
2	0.47636767810738256	0.9491260638148796	0.952844467014707	0.7550506694188137	0.8248536235264368
3	0.18856548333766643	0.5985344716403453	0.7938675528409608	0.39893846311080616	0.6539997816563639
4	0.9774254091134651	0.015433143661241822	0.2927744469707144	0.7381546417446136	0.9387206562336062
5	0.22654129149888336	0.3251768150187546	0.5352651554538258	0.46175578281336505	0.28777405680688795
6	0.002723490427379849	0.010066991117073987	0.9204715511015907	0.4039330026059794	0.5731176478078802
7	0.5768340840557304	0.45389328309797994	0.169510435033548	0.9471877909534713	0.8829818655083388
8	0.6873101813700512	0.902131578323224	0.7437976177590169	0.614578704603975	0.18929209830691374
9	0.3072252258578979	0.17206152224142657	0.9656705725938242	0.8608762564195421	0.26162969266677905
