	0
0	0.37202173921063353
1	0.30842826634635756
2	0.702502549935345
3	0.4190412712772508
4	-0.413114180344286
5	-0.4939425303827486
6	-1.4616946313083503
7	-1.1795458022428476
8	-2.2935610816375642
9	-2.999308818479429
10	-2.888893926541579
11	-2.785450358703913
12	-1.5080799102654576
13	-1.9020094859748211
14	-2.316504365429625
15	-2.643601680701002
16	-2.3448180195386428
17	-2.239242551691736
18	-1.3150525513769291
19	-0.6190255135432443
20	-0.9024642608990917
21	-1.7273977927920934
22	-0.8611443910438082
23	-1.1178763030501795
24	-1.084526957324055
25	0.2202792208877915
26	-0.3494506687624167
27	-1.603888106097549
28	-0.03677474829180327
29	0.6642440575376709
30	-0.5541374884422612
31	-1.66740608977732
32	-1.1013430774675572
33	0.777396336043138
34	-0.6944496605513393
35	-0.29939271392269184
36	-1.0115322030616252
37	-0.8022645523496178
38	-2.479436991927103
39	-2.7833674518180613
40	-1.9013543523554264
41	-1.7952367249295724
42	-1.3715300612030898
43	-2.2786386476848364
44	-1.437557562515861
45	-1.520526785685736
46	-1.030414881314288
47	-2.723340072322028
48	-3.5174258584599767
49	-4.610780346536939
50	-6.702936019519198
51	-5.87826470279415
52	-5.269012360943494
53	-6.307943591816531
54	-6.348679303640567
55	-6.403694105160551
