	A	B	C	D	E
0	0.7493002761139396	0.01666680915817098	0.9636973948822701	0.8169231201929129	0.10338558340512483
1	0.18995849990710922	0.671602087790004	0.33963738746278815	0.2717757379953575	0.13684024361222302
2	0.5198396517127062	0.9119325999358904	0.7783295939005493	0.8518160564519222	0.0923249893906326
3	0.05335402141121803	0.11160000167984419	0.49407945930311525	0.2628691582834285	0.3364980256132608
4	0.39897535605520174	0.19641822479586557	0.8960057227360801	0.08253573729586838	0.9647167106119853
5	0.9855549194920796	0.33031765789792844	0.03576210108106681	0.21422652373113582	0.8379836674870133
6	0.2575208671156005	0.09336591174215736	0.44652151325835077	0.5724283399446033	0.08356093961149769
7	0.8528294041356788	0.7309889135641209	0.6249241883839618	0.6956361075872886	0.9622337229700325
8	0.21919589432319386	0.7064154419071949	0.5153913500963956	0.37039138461440924	0.08640798877671085
9	0.15819699563938527	0.16388630757787404	0.395021840462631	0.5730871283850661	0.9802495463882277
