	A	B	C	D	E
0	0.14335654178151414	0.7470576417032457	0.4512105639588797	0.6024391920507067	0.26942974031851885
1	0.3766803333416757	0.5680569091575879	0.4104484768410608	0.9215980597464791	0.8058317948869679
2	0.3970626814796612	0.8786326046138763	0.3078706053863337	0.6205200234688092	0.5983217291517497
3	0.29910710273474284	0.892105709458042	0.7677676806175548	0.16631565429179196	0.974634837788206
4	0.9147711288519805	0.329220312569833	0.8883319601252919	0.9828042324043638	0.3886389295551054
5	0.38401907176339933	0.6255152032701826	0.9729085410896919	0.7558656323307316	0.20549203936123273
6	0.055473241371006066	0.2851586942394019	0.9204706377325875	0.8008629927546873	0.10300709745989745
7	0.9310240577755371	0.6842014794231828	0.44551308346341756	0.5806781706922368	0.2517250252494204
8	0.11290940431289842	0.2887464559275055	0.636402213114713	0.46069576245337107	0.7006196276740071
9	0.8266369340718047	0.9546951630082877	0.24938958969904357	0.40180899563133166	0.6440867383254624
