	a	b	c
0	0.0757348868182327	0.9491459822462831	0.6321605903203045
1	0.07982399134616192	0.25673756088371824	0.4052308236261484
2	0.8339461573466174	0.6100250857997148	0.15256668617870173
3	0.02551966765097713	0.36195971733282784	0.40848701019457456
4	0.6656482009898981	0.3217763983323516	0.8441258605674598
5	0.45620802579206376	0.045906377149365296	0.5289406620006462
6	0.6624948560103094	0.35893362231290504	0.851865493333188
7	0.34559263773472815	0.7954286653389054	0.25635336137168374
8	0.5859003752252115	0.9795884670181236	0.8710306312293306
9	0.6303954138630017	0.6129070968574886	0.3844864699876339
