	a	b	c	d
0	0.7416862983898633	0.39964822368435193	0.2481458477581061	0.8195167902396984
1	0.08104083907929693	0.14743797325417185	0.9804612687595184	0.3582193967246803
2	0.8714769522067454	0.835731826397319	0.4905133219566308	0.6398077409632614
3	0.6240861281211443	0.7811302390113105	0.30784211234468073	0.2591310447096754
4	0.5054332393433066	0.40812321449196476	0.6803601463058835	0.6999160867358913
5	0.31803853343251676	0.41945247291417487	0.5452958782627824	0.8720986569488538
6	0.20561326059597496	0.24132026173046683	0.1537327186547648	0.3737843257761484
7	0.2194929336530348	0.29438416440989856	0.30464230649380464	0.3460693919184945
8	0.6229050715915079	0.06990405737367011	0.918912512826797	0.5108940768283992
9	0.46030890950798053	0.8528395834290682	0.42079145369103643	0.5681029394780963
10	0.7019510452846028	0.27361011080158426	0.27054813955048485	0.8345297138497841
11	0.1406285951744859	0.9475382677564851	0.1883706962845315	0.8096199053874501
12	0.4817443231516595	0.6945907036032483	0.7437224283265722	0.5073109114072247
13	0.6084061940117684	0.13327564137288483	0.65006922385571	0.8130715722426167
14	0.776156496586524	0.7341273560935874	0.41763074332803873	0.933405422117459
15	0.47123514914866516	0.9759256678824946	0.4658207623219047	0.16262307981109891
16	0.5768520311662029	0.8657279182972335	0.15115736698628546	0.7508571922990356
17	0.1641857939922725	0.9624300614195799	0.8343971552852408	0.612889346810965
18	0.8549611196572032	0.4759232648026087	0.29907216138923187	0.5263949138182982
19	0.9964428732708565	0.441938912453953	0.22355265554915893	0.8638318008437529
20	0.522914187926789	0.07608389897403978	0.896660842191815	0.18842479812589008
21	0.8081190110900576	0.21387670865893738	0.29495169830416257	0.6588230825099559
22	0.5389878244190082	0.8224698942525154	0.3843170550555207	0.46564006892504783
23	0.09390383720852213	0.3901446238700902	0.5511744552223828	0.5213211493741494
24	0.30671568651974934	0.6542966664921068	0.20285765572494485	0.08409295974649056
25	0.469450056838714	0.7353144977724454	0.9708474126606469	0.19519121188305066
26	0.17773590354006308	0.8421680930143058	0.30169860121215974	0.23260115577635532
27	0.8144111114143844	0.9590924307334963	0.5129023609510426	0.39535408199449007
28	0.6713972743566378	0.7319193912775115	0.4583386346511257	0.26170578053489724
29	0.9939718467121509	0.4313011016192907	0.7269567390189843	0.543535848947567
30	0.5306248320593541	0.3055146862364875	0.9331668410130346	0.6800906899348783
31	0.523513243869711	0.986733820694352	0.5911264005229141	0.06486383303970111
32	0.43839131836707035	0.26439549703240095	0.36693708150126003	0.4346382623019155
33	0.24734593599037058	0.006456770484733143	0.709302933795473	0.04513181721572013
34	0.11144229069918266	0.5205949772147269	0.2907459845374747	0.28762339469977927
35	0.44488406087592924	0.35254400856175405	0.9106791418812746	0.4953780322320236
36	0.04702820790312656	0.9631908198697023	0.6779907179964563	0.8228759402371593
37	0.9258549326532605	0.3470188090796055	0.4832840385100605	0.15269819188134848
38	0.6547663384626202	0.9371777375196684	0.43592855796177477	0.4157261368250712
39	0.4730506182345996	0.4755848447082711	0.10311721447797317	0.5243043944104784
40	0.9560323060307255	0.00824859366877706	0.19431570194521997	0.10348066748894313
41	0.32750284019757403	0.4422582170820304	0.8942357613586125	0.6802602240782872
42	0.7587303968990469	0.7399891396223446	0.5245964592805423	0.07193113598617706
43	0.11397395450940617	0.6954694673200841	0.6048269423408046	0.9880393692902039
44	0.17158198609809405	0.8869582919637706	0.8743594979581493	0.6227821963470146
45	0.5723282362244191	0.11336025855896448	0.89833135947959	0.45855928381223354
46	0.9137775853384335	0.35420471069433235	0.16861645420248883	0.14374568141030386
47	0.5859449153751854	0.6096091122767558	0.4234752454442413	0.5755361689603814
48	0.6152257698905654	0.2155933309690803	0.16694679369760768	0.20369108025064064
49	0.7375558125950054	0.3251231449078118	0.3180290870573985	0.36518186815591225
