	0
0	0.28302491578951267
1	1.5672894443439518
2	2.6631041566038993
3	1.5769482418360008
4	2.152727656476141
5	2.0910969327206326
6	2.8941822519395792
7	3.319714323787249
8	2.7810526714642383
9	2.3774071290122727
10	2.4522205848461436
11	2.7412435510725537
12	3.5296235404457867
13	4.842814345170099
14	5.295071700749787
15	4.106211282554732
16	3.350121164714133
17	2.6300863211779597
18	0.1841285697400732
19	-0.5251921187169701
20	-1.1664132850585096
21	-2.2352902936087027
22	0.6173711345082276
23	0.4105965676062715
24	-0.3622979583391427
25	-0.9679084691246014
26	-0.4993116502909903
27	0.7532163063930426
28	0.785257228313864
29	0.5846342089628191
30	1.3881111216953246
31	1.417557698584923
32	1.7111019116396575
33	0.7290755534734722
34	0.9664517394923089
35	0.1465955788413673
36	-0.1941298782541256
37	0.49644810114845367
38	1.0491740807330276
39	-1.3819801300918133
40	-1.4905974686080834
41	-0.5013697970660432
42	-0.43229588263396235
43	0.04080655892647439
44	-1.103660301452915
45	-0.3185522217062121
46	1.4643012392025452
47	1.4200022946710407
48	-0.24124253771144444
49	-0.2148794289162731
50	-1.5627200954838223
51	-2.1598321720388096
52	-3.2907161028345016
53	-3.2251797076438335
54	-2.1587787494525825
55	-2.4839866084643316
56	-2.7708209375375814
57	-5.006568094905937
