	0
0	0.05265439133307192
1	-0.7312761653744382
2	-1.6702084711119922
3	-1.7896936825955883
4	-0.698375400738461
5	-1.7940914666432168
6	-1.973929343707013
7	0.33512237899564545
8	0.8590606035476055
9	1.3722924198102402
10	2.371874869324655
11	4.092684794890601
12	3.4490917758585287
13	3.597855910594156
14	4.813888159016882
15	4.619690930669704
16	5.138445888155136
17	5.514230804087614
18	4.6061601983834475
19	6.126256407899089
20	5.877948236347048
21	4.673375166729033
22	3.915647143029236
23	4.8746048937583435
24	5.455827980664717
25	6.715075307013555
26	5.604248801708004
27	4.821098811600388
28	4.26952398310127
29	5.355739552919621
30	7.851623421108336
31	7.149484282015267
32	6.361480523711166
33	5.76973206103762
34	6.4044843962934745
35	6.449130792585487
36	5.746000410791846
37	5.496424046680022
38	6.827551296323701
