	0
0	-0.032329977443400826
1	-0.7749636392968589
2	-0.8049330229810425
3	-1.6412231338459375
4	-1.894462298305313
5	-1.7800035507486862
6	-1.7071164806934065
7	-0.7617925922089608
8	-2.4124550954779442
9	-3.3299272959703
10	-3.518268773319056
11	-3.3347380008364227
12	-3.1116339947595524
13	-3.486930144746723
14	-3.80651493693058
15	-3.8730731526496087
16	-2.210274121010575
17	-4.492362626276762
18	-4.557105973872032
19	-4.514245662699874
20	-4.7519206416177315
21	-3.5738256916989095
22	-4.325993624698583
23	-5.527269732778852
24	-6.588023967556011
25	-4.835734926353203
26	-4.950287955006138
27	-5.218365452768683
28	-5.932110322130721
29	-6.966477812208741
