	0
0	-0.7544353404972814
1	-2.194577366937371
2	-2.9206480817007043
3	-3.844767047245445
4	-4.836556573961421
5	-5.380884354845618
6	-6.808460425350587
7	-7.8122353062830765
8	-6.738230039502719
9	-8.074112478752182
10	-10.729831804043137
11	-11.699354022508743
12	-12.20956838178805
13	-11.344061549632771
14	-11.251066395938459
15	-11.53177220237395
16	-12.412834711613314
17	-13.004793927229882
18	-11.0242232780284
19	-10.458554554495286
20	-8.956085345833772
21	-8.955140818110202
22	-8.509394041497883
23	-10.225569734310232
24	-9.113876416061776
25	-9.609841649429253
26	-9.533809812545517
27	-8.79903289644785
28	-7.409599564137237
29	-7.742401091386978
30	-9.49171488358908
31	-9.04864270497085
32	-8.967706505382814
33	-9.708691043776932
34	-11.405687747317652
35	-9.559829829974465
36	-10.227129269835132
