	0
0	-0.18945280217873028
1	-1.9297313468193642
2	-1.3093040154083826
3	-2.341327451125376
4	-3.2402329317738157
5	-3.16485699935884
6	-2.8558847328796086
7	-2.4405427659826366
8	-2.6149457725073515
9	-2.426980914426076
10	-3.0284937984271263
11	-2.764370693218741
12	-4.020692051641043
13	-6.40862414325937
14	-5.899687473541633
15	-5.104837725032067
16	-6.439211006959916
17	-6.99566583769635
18	-5.881846090182009
19	-5.122125826208732
20	-6.590038548457415
21	-6.5004250454409656
22	-5.817881648413938
23	-6.941191069831109
24	-6.770567434595776
25	-7.731345883442983
26	-7.541292348805201
27	-8.36961552945029
28	-7.641533576428663
29	-7.8946543195036565
30	-7.550145177678668
31	-5.721571320043076
32	-6.018599513563302
33	-5.57995691230957
34	-4.264863909431175
35	-3.7034798586249433
36	-3.828219230419572
37	-5.682761361412632
38	-5.011838679753994
39	-4.884056567815001
40	-4.901728687599516
41	-5.1568580300585465
