	0
0	0.39382213450107934
1	2.0622181017545533
2	3.183865898552596
3	4.367238792514714
4	6.192961543319475
5	5.3147027754356575
6	5.851971836033073
7	8.105180478723998
8	7.551609983794666
9	7.524117097776663
10	7.139658521335007
11	6.354233983917228
12	5.5727253355110475
13	6.019240278793939
14	5.016427739886292
15	5.512282750346687
16	5.078000307053152
17	6.021677093881656
18	6.29718265035108
19	6.137772636548415
20	6.941349881518653
21	7.518779184173815
22	5.33325323510845
23	4.165215955981501
24	3.5006279931576327
