	A	B	C	D	E
0	0.3944428851193029	0.40715720446609416	0.3513333605568282	0.8766081597663298	0.540839262471068
1	0.8574270407610403	0.9823282113552113	0.7381152316099014	0.7569047389396784	0.4749360292671708
2	0.605502447967915	0.9811813735311734	0.7019589631555502	0.8673186667365268	0.9458462477926127
3	0.09616055223826181	0.6266582137096176	0.7358632435214705	0.4796953161656883	0.8268975212905343
4	0.22730473085945369	0.8839708528213928	0.2864945876321514	0.12140514727612162	0.29575674967353527
5	0.04682306413535031	0.8584671362618412	0.05350052299875019	0.20138432666920114	0.4374814190371187
6	0.1597031059050119	0.8015952368916223	0.7863719430261824	0.05756227821392712	0.6876452017640579
7	0.5046108743475901	0.49416004317266593	0.652844462677886	0.7550481414783452	0.18791802522619383
8	0.03014295688948443	0.740114007364937	0.8833027873981875	0.5335056770467679	0.7115076438729309
9	0.03115015018886602	0.47156263051918434	0.662855766869289	0.16781953692371365	0.3091873665462953
