	0
0	-0.6064246304215122
1	2.3250237851660076
2	-0.27978594782666955
3	0.10501764714876488
4	-1.6356805729054082
5	-1.2271532078812601
6	0.1313715700401683
7	1.8376448001503904
8	0.7057532192834024
9	0.6663050790904228
10	-0.606735782997327
11	0.4020948050073718
12	-0.20205492907967404
13	0.7065718639248565
14	2.528473199412368
15	2.0232355640083455
16	2.1714299330287594
17	-0.31264053377310397
18	0.5449985566272951
19	-2.0370425246247015
20	-1.5236078610865391
21	-1.861450932920445
22	-1.0011820617743021
23	-0.7489900780464779
24	0.09078068538926087
25	0.36397688202517997
26	-1.1065030328561534
27	0.2496615705106091
28	-1.5230409654981862
29	-1.2481680081074937
30	-1.8480537297875328
31	-1.472170999128979
32	-2.1859082406288826
33	-3.061926722525579
34	-2.8118752538918343
35	-3.77543008169083
36	-6.02006917774899
37	-4.7751632406668385
38	-3.4169781274615607
39	-0.20782418785075896
