	0
0	-0.7615607459600889
1	-1.3782583714538004
2	-0.4550207455901528
3	-0.41926753727781546
4	0.985763288075767
5	1.0170280925008557
6	2.4507403771714813
7	3.9765063108846332
8	3.455385748525158
9	4.150857471493557
10	3.8217646959935703
11	4.1263406545104715
12	5.173335601674009
13	3.5556767250861636
14	2.775384589037858
15	4.272830817466068
16	4.13854446117852
17	4.521335515229401
18	5.529277011959291
19	5.786271847044936
20	6.270045238366732
21	5.845705978051567
22	6.479254539617505
23	8.49326331023199
24	7.8684828263190605
25	6.951461200221854
26	6.274226436198622
27	6.177652570369534
28	5.577057768573735
29	5.423385725347758
30	4.001754393884084
31	3.230476839685949
32	2.035973173323409
33	1.7094228514845926
34	2.662835649186451
35	2.4615807676493886
36	5.468502347923726
37	4.932297146703592
38	3.368139407326934
39	2.2933900184534943
40	2.6725580988241733
41	3.867790052111399
42	2.0368521183524018
