	0
0	0.39007482766622437
1	-0.5852769273410907
2	0.5907872305939765
3	1.444060240347651
4	2.634008443851017
5	3.721849253576221
6	3.448120998334729
7	3.533421605800444
8	4.092168520202796
9	4.329307021713567
10	5.306200710992214
11	5.645178794570121
12	5.544272662628353
13	5.158446374475703
14	5.965743956620683
15	6.005391748966599
16	8.895628566241937
17	8.480308338837352
18	9.131233633447856
19	10.018018412794527
20	9.745711730851012
21	7.507243984987248
22	6.428786609482473
23	6.415921898485876
24	6.761031655653195
25	5.230445576542874
26	5.362302676346493
27	6.551301528534025
28	4.898204002814104
29	3.94022476136385
30	3.6467041539398233
31	3.4842362092713217
32	4.153270697457787
33	3.1838276616277836
34	3.431100638091887
35	3.2558198336892543
36	5.021049051707612
37	4.2140122498677135
38	4.392198546121122
39	5.94785330830355
40	3.2376007901357333
41	3.029021672850388
42	1.4157773981078567
43	1.8442456705271972
44	0.911390223300962
45	2.077406248569977
46	2.121256899824902
47	3.3575960203511093
48	1.9326342448122509
49	1.1646065483511363
50	1.8407229663049383
51	0.13379968446796253
52	1.8932196294318984
53	2.8348344143475583
54	2.8066468055502285
55	2.0588156273377707
56	3.9058431792969492
57	3.3428006535226458
58	3.948331295936044
