	0
0	-1.4810816035657082
1	-1.0753167232734928
2	-0.5754814457554052
3	-1.8224987776640795
4	-1.4285082905249025
5	-2.477340899832959
6	-2.966349874688698
7	-2.728531656198106
8	-3.813723325444262
9	-5.600390886702501
10	-5.453831433133156
11	-4.611355339181459
12	-6.878666074130763
13	-6.64473192354292
14	-7.563308213189893
15	-8.13678808028816
16	-9.11581358022628
17	-10.38698857397782
18	-9.315766389197426
19	-10.589548285677
20	-10.162654937777232
21	-10.932212804698324
22	-11.643266682038705
23	-10.286628046365319
24	-9.478441134332147
25	-9.20543744995377
26	-9.262545930683498
27	-8.183543103642274
28	-7.832042146203216
29	-8.492426074341324
30	-9.358448851076362
31	-9.880699440002804
32	-9.89483487828089
33	-10.677696634289259
