	A	B	C	D	E
0	0.321399975727952	0.036893624818868154	0.1339003713867446	0.9524650891382265	0.4370103022182985
1	0.9046318618126715	0.4637567990806041	0.18150453304380443	0.4186385419769615	0.18180457481700263
2	0.07001226647481551	0.8681099598251365	0.25694737125994116	0.23917226240864087	0.17005908933642944
3	0.362110265119689	0.5395695663852521	0.6973995958296181	0.9391376902155268	0.871211100773196
4	0.15814318091903135	0.012948449622316005	0.3860573604251911	0.6335172464076714	0.1372674427071372
5	0.008248273321502242	0.4275120977997674	0.841478598411544	0.8893113462457994	0.007292536292743068
6	0.033110125242248656	0.16524511185600477	0.9763179346864681	0.6288557873031201	0.42744516790597264
7	0.9451825831256186	0.9201061020419787	0.48726205365666464	0.18266095806374083	0.30875338129597474
8	0.6753230222153896	0.9578857023684076	0.4450746001416893	0.7801309111846095	0.839316375548393
9	0.05849472767048536	0.9487880957692121	0.15732028202584902	0.831356928378068	0.09122707414586573
