	A	B	C
0	0.43815499151741555	0.8917946962748202	0.07638905331044044
1	0.4143422476871905	0.931417733308366	0.929639297987569
2	0.6387799520473609	0.6931448485825494	0.8856847432885385
3	0.0770059751165102	0.407793469008472	0.4288648377332892
4	0.8995249162987069	0.7343641456222898	0.8459192280011666
5	0.1989272330333729	0.5530465862224105	0.5313260254755788
6	0.9748030381282375	0.8526130770297247	0.9567191441433288
7	0.0676886427573905	0.11161472761975655	0.5833564906120677
8	0.0519208037052743	0.1134341714063185	0.33585712220964314
9	0.2713017371532559	0.6608595560518487	0.6525081347843105
