	a	b	c
0	0.2549646308695891	0.620279958095981	0.03891300095750194
1	0.03837981746827712	0.6237569498158113	0.5485534100996678
2	0.19428156997075952	0.31774450931843534	0.6008462252186851
3	0.33796813631099454	0.7328278422264101	0.8220550697153083
4	0.19568036618759865	0.5239262452479583	0.44514243786622876
5	0.7678219624185523	0.24105973164076	0.6550989821930331
6	0.7441913176017282	0.1074975234078901	0.8867438813901842
7	0.22641852133298268	0.7849725186937546	0.21941354595869877
8	0.3837101429620108	0.053282004897919455	0.2505042992533062
9	0.6906250673691248	0.5358319878767329	0.10242253638221699
