	A	B	C	D	E
0	0.9157390216065925	0.2934757386717638	0.641399772865761	0.9980249185283109	0.4021878492283535
1	0.49915358835846546	0.23479744424081073	0.6807240769676509	0.2129049110168756	0.16303453321040462
2	0.4505792336781367	0.5606164042762389	0.634316458163621	0.8609706979820265	0.3008608856472804
3	0.07367248767568468	0.6671272370809778	0.8133771251624057	0.8175856696672897	0.5831744772465898
4	0.17527920503281824	0.5361502460298577	0.021302545816673346	0.6047339502674773	0.8692308266178048
5	0.480718199858866	0.26363592160132754	0.10569398537716956	0.9848406096169524	0.23303836793320953
6	0.7342951452082949	0.7273909466685153	0.14405460247917956	0.8471067403963757	0.18070938210517828
7	0.20732036535164744	0.5677166130188336	0.32646442823199995	0.3956928613846671	0.12152423680057833
8	0.15226623754461222	0.11205177625436247	0.48970441430163336	0.30932947459436455	0.04691997523913327
9	0.8438690842368618	0.6655694774085218	0.6890921909857122	0.7404421291012084	0.4479597983051177
