	A	B	C	D	E
0	0.013861962945911688	0.4239459998173696	0.7845871594249924	0.5621751500471878	0.9601249232523605
1	0.3789761464745387	0.9553952845532389	0.7057840199320555	0.28799007274673616	0.008319488663530161
2	0.41675722662641357	0.3972489937092294	0.9682534119772817	0.5925886759042484	0.8651988205779466
3	0.5454847259189328	0.8411473857184071	0.4428679648308588	0.9851639657518709	0.3849204002230413
4	0.08725760465262333	0.41378602454739766	0.8255775074471357	0.7599521731548843	0.5441247458409035
5	0.20491838267938656	0.032970429564900705	0.7702665212803853	0.9469071574947521	0.06951120936029764
6	0.7746834013492025	0.2537930041813814	0.6214262157500982	0.3533168548618898	0.9735647065502369
7	0.9163905443316515	0.38204312746294566	0.2700239287001407	0.006326879906297211	0.7368173039012433
8	0.4166181593378352	0.5077637630851436	0.3762081066995613	0.17734981411307515	0.8100182717152522
9	0.1506759497153095	0.16760022798611307	0.025144266457987063	0.6943059994439367	0.32547378179289266
