	0
0	-0.08512635959869072
1	1.6177189760360178
2	2.715950941315021
3	1.5908613578381754
4	2.3606729199408916
5	2.9392161575166997
6	1.560382699154113
7	0.38007661354691846
8	-2.45536030078006
9	-1.997015727893121
10	-1.5970701130237785
11	-0.816070149729249
12	-1.0036834844104932
13	-0.251263078156734
14	0.7694771507900053
15	0.6390403122340078
16	-0.2302970077023262
17	-1.2224423876760193
18	-1.788328582861591
19	-0.7662685735014487
20	-1.5319460231624134
21	-0.6097322108657578
22	-0.6255278810399756
23	-0.3004632939221946
24	1.5340979962645305
25	2.650360473533792
26	0.82514079197424
27	1.152653125203361
28	0.7271458829045813
29	1.3888711297145053
30	2.8913517205533354
31	3.6138827163041185
32	4.454925196608686
33	4.449853748378314
34	3.4200842241985825
35	2.7524876740119284
36	3.0831444881780015
37	1.5970807116082097
38	1.1230103118722334
39	1.3443631425459137
40	3.864268072476437
41	4.992834734074823
42	4.4017529476201664
43	5.234295390688624
