	A	B	C
0	0.28947940367474434	0.9361283205687272	0.029107862930091488
1	0.8174800859831055	0.3379301537705697	0.9028807200371958
2	0.5829272791564212	0.43691223066255425	0.734072515921177
3	0.9003679954234032	0.18725959716106322	0.4222261680920675
4	0.5981787323139355	0.9281455948359512	0.8044675092918451
5	0.7381771543843867	0.34884074803223364	0.9286552641095008
6	0.824451687840306	0.3651461401186633	0.5042697808601789
7	0.032518012479827885	0.18282246987894923	0.20426890497432482
8	0.9095706500849111	0.7365804693573901	0.39316621892969716
9	0.3331032907493876	0.4416536093402391	0.8857672590994067
