	a	b	c
0	0.6168448069938431	0.2788607495841646	0.6447318917906818
1	0.38599606998272984	0.5566334527670527	0.23335087744364502
2	0.38762272363799255	0.005204946697359603	0.41490578757126884
3	0.2971790118898795	0.45602236405227203	0.9236118519682796
4	0.19111771228663843	0.2704816681528368	0.4041131667794252
5	0.7356472152513165	0.11909039711478453	0.7046371439066088
6	0.6242301211280765	0.6009983623504441	0.6284066927927325
7	0.47865500370622405	0.8972781440256091	0.5505575449496074
8	0.9317746338005752	0.9982631578743294	0.905992049470095
9	0.6230738684583609	0.46217593396149226	0.7446891762418846
