	0
0	-0.4022777065600105
1	0.7354766216824062
2	2.2425849188771956
3	0.7247850410135297
4	0.09039392000811453
5	-0.6443709118821034
6	0.22851935818797942
7	-0.11276750848073569
8	0.1338659117880381
9	3.0710949473860043
10	2.6854653778713415
11	4.0636181093987345
12	3.7896131154894324
13	5.838525883283698
14	6.546599024292759
15	7.368395059759307
16	9.317744167029332
17	8.813328708580295
18	8.129324909004687
19	7.556036929025269
20	7.591746194544914
21	6.859251759325049
22	4.921697857896945
23	4.318143686394552
24	2.2061140810711652
25	1.2519665914701033
26	2.2153688269828007
27	4.646515792740713
28	3.5396355046716153
29	1.716916295874289
30	4.102474155230164
31	3.1451103077611644
32	2.0774745967195125
33	2.3251105000421997
34	3.5169664516223493
35	4.66690851301016
36	3.4968733654728137
37	2.558016198243029
38	2.4747231959356757
39	2.9613337732188434
40	2.468954148152662
41	1.2046989639489643
42	0.9694349867952057
43	0.6814853072561211
44	0.6983236682201323
45	-0.5489068605489439
46	0.05347220780586326
47	0.005504905883455535
48	0.0801504403103873
49	-2.1442642737246738
50	-2.422913397840877
51	-3.3556615752048935
52	-1.815873439335109
53	-0.23281411390181583
54	1.5369045126684229
55	1.3448458503436975
