	A	B	C	D	E
0	0.30575727884635095	0.15328073418657162	0.1359452695046104	0.47513923421708293	0.057884695585715296
1	0.6762644907234784	0.788627116781761	0.7186261858188725	0.6694630153792864	0.276525461195268
2	0.6383024836999535	0.5016235318949348	0.9869091874273296	0.59235623508952	0.2753371400272461
3	0.6936658882875698	0.43543917658155884	0.07429144359812223	0.39114724181258076	0.928239477252196
4	0.31375914923594483	0.6529052209470061	0.046974220511468046	0.45097019810175365	0.4083426608461064
5	0.5695820772853303	0.03858178253080835	0.8948037065381008	0.6016715026951368	0.36416809918138093
6	0.6939553886144347	0.3946690965543157	0.2289216215514699	0.25058548593694585	0.5394500401134711
7	0.6466865821364121	0.3212592255366383	0.04935669964964873	0.3480155410977993	0.4745310416761198
8	0.8842668019186403	0.5550174521438584	0.8031827833649756	0.7523779614418691	0.6460509604379895
9	0.08621554407284315	0.07582504236149823	0.5856812251288802	0.19293076823505062	0.22905549035865214
