	a	b	c
0	0.6619760842147226	0.7951596984800868	0.698289752537618
1	0.3532276069530489	0.6712615984669488	0.5831337710054105
2	0.6259738737527618	0.12902421592951663	0.6006035232263671
3	0.7979007978439482	0.603601397428634	0.854187824263779
4	0.7075895484855075	0.010240357458285998	0.45217399280034043
5	0.36120750820007874	0.18761505864889028	0.904476196204435
6	0.40737401842158827	0.38391216064630374	0.9627152205053395
7	0.09669865043741466	0.32925465806333765	0.9103639908160315
8	0.22506142969129272	0.33690298980433586	0.7058104210552909
9	0.22630051143046115	0.666297483585852	0.6796661569649959
