	A	B	C	D	E
0	0.7580650942518796	0.36246485662422756	0.15696618034121446	0.768363090392963	0.37069844698424015
1	0.007723708377442073	0.4540814537814626	0.8733082459200316	0.6447071574570296	0.4632545188022358
2	0.03777758337906967	0.007593374263286767	0.35559769090804827	0.5083708990545152	0.7079629602928031
3	0.7051627944352286	0.421734405745984	0.21847386396270196	0.5725252490795175	0.6947351735760195
4	0.9477899166466568	0.546983185527921	0.8201269718402862	0.8477989327817632	0.9564900063365837
5	0.7842787022389115	0.6131092697878768	0.040719336190013666	0.5510351586715019	0.4822326901072096
6	0.5349271591942539	0.4642761245841225	0.8388686295869308	0.03146885655132403	0.41634475386574177
7	0.31275744723718435	0.5312201990940003	0.6118594540783522	0.1736623015641403	0.26447056598907703
8	0.3831863200907566	0.6980129714405402	0.47273876255318825	0.9069944256872252	0.5966401374958356
9	0.09987295110252103	0.9326424818373283	0.32487544464470486	0.0778005840475815	0.9993729069884667
