	a	b	c
0	0.6351229303738393	0.20035194677290913	0.3457263099586727
1	0.08498112494021437	0.07188435712924046	0.6736941114321625
2	0.37641863289139577	0.7577060656906246	0.851598705728941
3	0.1015513316958786	0.9762305900138846	0.4420541336020043
4	0.4956140101315033	0.2828668419165874	0.4536870749522811
5	0.39535177942409305	0.645688901624829	0.9769020284868333
6	0.9723357389374556	0.42064325961225046	0.618451301643979
7	0.7353788418753188	0.11425356523901942	0.02791534659937467
8	0.8118594806715613	0.4391864224733697	0.3541358445321673
9	0.9396242386567412	0.9477336175824431	0.21667011352671883
