	0
0	0.19153583910310318
1	0.46723718453141344
2	1.27519762279082
3	0.19417422358627756
4	0.20475438247376404
5	-1.0602964073831316
6	0.5092234185531452
7	0.7599291744403142
8	1.0810093702823482
9	1.4130723194508361
10	1.8854468927068333
11	0.3137481222338909
12	-0.163455066912019
13	0.3344246156185857
14	-0.006450879827462175
15	0.33421500003734533
16	0.5789564513584834
17	0.18606725689638537
18	-1.0455374074244568
19	-1.8321974327975639
20	-0.974631310918008
21	-0.6781179160788597
22	-2.042079526613355
23	-2.298108568657412
24	-2.1396627210563257
25	-1.1948664096003974
26	-1.645089985007241
27	-0.005062774104222401
28	-0.591120956632278
29	-0.4097538698330444
30	0.24813463491262888
31	0.9614423229920528
32	0.5085708237085422
33	2.1620814342171553
