	0
0	-2.2329099345239136
1	-2.571646913265888
2	-2.7815057625907262
3	-3.857687277625173
4	-4.609310934925691
5	-6.87513316895086
6	-6.855224591322973
7	-6.871357374423872
8	-7.851914342304508
9	-8.611411168822588
10	-8.06683464110671
11	-8.653817846969845
12	-7.74580938401585
13	-6.651826773668148
14	-7.519176744389774
15	-7.173444184451254
16	-8.447112212409122
17	-8.268949847223306
18	-7.3735931967243316
19	-9.17993863053026
20	-7.679963078533185
21	-7.859390171783653
22	-9.827562947796489
23	-11.299573658965828
24	-10.279083031243964
25	-9.929715617219022
26	-8.609316663361096
27	-6.842068321759603
28	-6.112946537446589
29	-8.17354220861738
30	-6.410271358239173
31	-6.072785700357775
32	-7.266009765699263
33	-8.69793455138847
34	-8.831886703975373
35	-9.301959313288686
36	-9.628908641194124
37	-10.116004598224055
38	-7.931319237850868
39	-8.83559695056623
