	0
0	-1.3557597558632484
1	-1.9557185791317466
2	-2.4630013711040273
3	-2.1580823677188903
4	-1.8367982919372492
5	-1.568093646461649
6	-1.5122307025361026
7	-1.5788835537562407
8	-3.5620311680475587
9	-2.7358854065584994
10	-2.155823814042077
11	-3.440242965425668
12	-4.089606108491147
13	-3.3990422057823437
14	-2.788867837137607
15	-2.760801516553358
16	-3.1474133046749624
17	-2.177185370182885
18	-3.0747936194836196
19	-4.391991188286833
20	-6.126781193317947
21	-6.158876891360093
22	-5.356889090266795
23	-6.162657287110441
24	-4.781190593546643
25	-5.258949736520373
26	-5.736358558770633
27	-6.322850339814721
28	-5.909519490111088
29	-6.447893244626928
30	-7.284876108046263
31	-7.589253857213329
32	-7.090475130936776
33	-6.487236746365795
34	-7.293267760873242
35	-8.093061988400954
36	-9.016007740007662
37	-7.749899940371613
38	-8.82661282896318
39	-8.940671191251122
40	-9.023500340796677
41	-9.24242916945838
42	-7.799800334298394
43	-8.231650653394565
44	-6.855689931451424
45	-7.262617830025509
46	-7.260573244303268
47	-7.679658454957147
48	-9.775380924130495
49	-10.90687003348792
50	-10.561351250639735
51	-12.311352021159298
52	-12.567394897349335
53	-11.238304540076951
