	0
0	0.9426047724963705
1	1.3889703142422605
2	2.3256986421122052
3	1.8906455253497025
4	0.8690881073819638
5	1.3752612199124692
6	1.1001457881896266
7	1.5542218273219728
8	0.8534424394460711
9	2.7073822536600414
10	3.6782020070690136
11	3.9314058598776818
12	1.3926937915987727
13	0.12474846429787445
14	1.03711283969672
15	1.9414704140559582
16	2.225060368357101
17	1.1393203662481666
18	1.5826352740004623
19	3.544288585238289
20	3.8038479894749906
21	4.439062045309681
22	4.227413089935143
23	2.513826959677569
24	2.8838657600558
25	1.8081729977311212
26	1.9641845980434078
27	3.477367355629542
28	2.223187316458755
29	1.3787967942143586
30	1.046827818386304
31	2.082198475246255
32	2.826253345746835
33	3.793940964204414
34	4.940108930059838
35	5.062405933334366
36	5.861532200300683
37	5.1125230009079
38	5.361592896369619
39	4.8211624611513715
40	5.402803444827014
41	4.676673849467518
42	4.370693013623485
43	5.4214558126957595
44	6.110636264282513
45	5.761702079404526
46	5.812019473640095
47	7.190320018309061
