	0
0	-2.226749253417476
1	-2.3838678539345586
2	-3.571709707262979
3	-3.1995705564801247
4	-3.5101556774600167
5	-4.2093760589612295
6	-5.190519065014433
7	-4.972417316808973
8	-5.908612201896172
9	-6.198058781890068
10	-4.807065695571796
11	-5.6160945540861515
12	-5.65793530050299
13	-5.773856330884302
14	-6.988852063358484
15	-6.726992835627442
16	-7.919678129425381
17	-8.203538195840501
18	-9.426081842693042
19	-9.88956422182879
20	-9.717157943334477
21	-8.235910308723719
22	-9.908626019368205
23	-11.181961705947412
