	0
0	0.2683473131468385
1	0.29102313817436826
2	-1.657660726472805
3	-3.03099542868243
4	-4.517793370893006
5	-5.345404171187783
6	-4.1562928938030055
7	-4.325227752785551
8	-6.022092430843131
9	-5.604210143999308
10	-6.8157979948535665
11	-4.733634488869079
12	-4.312772015131331
13	-5.259980551705628
14	-5.004911579303897
15	-5.110551957581352
16	-2.8827098011012193
17	-2.4294866455384625
18	-3.6227199950857942
19	-5.073858973618263
20	-4.870820527606716
21	-4.607317559476366
22	-4.427131700013123
23	-5.108998761174353
24	-4.204934969043689
25	-4.088606370189053
26	-4.06222774115063
27	-3.280372578515936
28	-3.5750745343431
29	-5.19797580487033
30	-4.3080792890728254
31	-3.328374008736049
32	-3.508115654482361
33	-4.505034951440628
34	-4.113252040463481
35	-3.1831149001548744
36	-4.00104722651499
37	-4.326541678389229
38	-5.629919041025599
39	-2.9164937695162934
40	-2.7323220396059136
41	-1.8383184574836784
42	-2.881708605926018
