	0
0	-0.7669609096669567
1	-0.413261348842496
2	-1.1558494874726661
3	-0.5740179634570824
4	-0.8514523508836507
5	-2.7026392133212047
6	-2.0071369394094063
7	-1.6389267283828146
8	-1.6957645531364667
9	-0.4196712657609414
10	-0.50814623861094
11	-1.9949776004696247
12	-0.5062027687145532
13	-1.2260768246276872
14	-2.544058185483822
15	-2.6513725871901364
16	-3.3954406591263866
17	-3.558744106427774
18	-5.464997843422058
19	-4.761952526880675
20	-5.137973164586642
21	-6.851616893122736
22	-6.278647692657045
23	-6.3435630908338885
24	-6.124422540855847
25	-6.243335906096744
26	-5.549066030176614
27	-5.7338848611550715
28	-3.579273926942015
29	-2.6977681960716615
