	0
0	0.8118937957724214
1	1.9982609133540077
2	4.097429507153043
3	4.528103263424155
4	5.609085332386805
5	6.326145017278128
6	5.685837526418445
7	5.29075716660402
8	4.329701587482812
9	2.5154665921739996
10	2.0096488032282145
11	1.8231900772191167
12	1.1024871371390346
13	1.9110430837942454
14	0.2672615088263268
15	-0.7125349602322935
16	-1.427873592534686
17	-0.42319116341740726
18	-1.1082499193996902
19	0.6730187418393192
20	-0.06870599349960915
21	0.2675873613107796
22	1.4302709858939653
23	1.2862455800269537
24	1.2154595763957818
25	1.3393154206457742
26	0.05625936214188609
27	-0.09406701588536406
28	-3.513358352382816
29	-4.486711931744552
30	-3.6155149157726734
