	A	B	C
0	0.6491808828229179	0.4835798959635492	0.06552116824231369
1	0.2350504685736715	0.3492513168784632	0.46883797270657
2	0.6500736055622456	0.9090797154925758	0.5452866516315135
3	0.35988926316429115	0.03825259735351916	0.03432634084470332
4	0.3189117403410803	0.9129408777251489	0.44829913423523804
5	0.8795687094210012	0.6177068031544551	0.057322128918799065
6	0.4993559355860967	0.21136868291486888	0.5891103355953863
7	0.25804005078285486	0.14699674383384576	0.2607008069963638
8	0.2159274083254198	0.2481356302431229	0.16689820400252564
9	0.13773520495915137	0.8835575850892413	0.8441537402114909
