	0
0	0.4894256709061705
1	0.08202773071582498
2	-0.046679032966993106
3	0.277162402227545
4	0.13644521028984208
5	-0.2940153279627554
6	0.013143634194971887
7	0.7479221936384983
8	-0.09469670473805814
9	0.8492527360778237
10	0.16727572834440418
11	2.0247628848263526
12	2.5632871784534355
13	3.5981343887906787
14	2.0967182704031266
15	3.984122283898486
16	2.2550246021760043
17	-0.12281590524189356
18	-0.575236263642995
19	0.09399441487566429
20	-0.3548145071327572
21	1.3184916533570044
22	0.9252032606060767
23	-0.6454613961956805
24	0.23944354836936632
25	-0.3892427006952468
26	-0.291621789112565
27	-0.6993390549507885
28	-0.44399099479111176
29	-0.3193607074872273
30	0.6058964230190449
31	-0.002838748466213792
32	1.0861419979212985
33	-0.2748000932443073
34	-3.038587198791698
35	-4.604857866854091
36	-5.430901978589622
37	-4.533620303697559
38	-6.177344202570453
39	-5.310218997139321
40	-4.4787565017824935
41	-3.527255883787607
42	-4.701077234337831
43	-4.723510815324838
44	-5.908778716441329
45	-6.294848026425672
