	0
0	0.4007084310318379
1	-1.1001136119810213
2	-0.05904326784989511
3	-0.7639140373627539
4	-2.0003315812884295
5	-2.0459460129923235
6	-2.7579652334961784
7	-1.9471755048206631
8	-2.865467510791788
9	-0.966374638270193
10	-0.24560223743140341
11	1.3356648225080399
12	0.6792197544508277
13	-0.8780384170643377
14	-1.10447977562068
15	-0.5140168791133864
16	-0.8842893182602389
17	-1.3200089951456317
18	-0.6529171363946953
19	-2.23092168820203
20	-4.133439928760788
21	-3.244404078252981
22	-3.119958973066094
23	-2.23323602631699
24	-2.890213264283433
25	-2.7841439941927204
26	-1.9660853122990176
27	-0.6797046727685401
28	-2.339482928374987
29	-1.2579149884679102
30	-1.1120533596280808
31	-1.6303157172031812
32	-1.764161232242984
33	-0.9468822156096105
34	-0.023560985910540677
