	A	B	C	D	E
0	0.9213599889935314	0.18056699196650228	0.9833397054606069	0.04121185012498829	0.04460123178494613
1	0.8700375049708414	0.15837946662763003	0.49010611603653254	0.13503592665098918	0.7392883577174971
2	0.3745205914246592	0.602581117640006	0.5213648599932529	0.6447024324648651	0.6347218531284713
3	0.6193058052414104	0.7298149323114145	0.6532290199907037	0.7880132881946641	0.1344163588169871
4	0.14810268148580363	0.9954061845958363	0.414358890193392	0.2710205916484689	0.01844216470466553
5	0.8167194778748822	0.7036760774427756	0.8220844420384658	0.04856907911327468	0.9980191390691014
6	0.0021011391055704154	0.8617729452122393	0.005844663608511547	0.8923086761600364	0.5997099757068034
7	0.17951114125039525	0.6826735417079333	0.7827597539102236	0.20951584423614644	0.7167722073225455
8	0.851695486380428	0.5821411384340416	0.8012863870397005	0.7255875203189862	0.675320832277125
9	0.45582331973323154	0.08723600309432245	0.29665826945035134	0.5507235410257567	0.18479034322345778
