	A	B	C	D	E
0	0.5154277385379618	0.7780898409775594	0.30048423065124297	0.87380719854551	0.9253861406166615
1	0.31645231251379113	0.9285191237672892	0.3475466158965318	0.6841838208408199	0.23593461725368647
2	0.17910860465930356	0.37296740705357967	0.7292604189911213	0.5641335139304027	0.08462365828966778
3	0.2945161435325201	0.6978485123275349	0.6980696411028089	0.5766799329544727	0.47868831226698816
4	0.3654401151685931	0.12195189766800718	0.8424918777968061	0.7374641153776589	0.24463652148535653
5	0.20248186853554717	0.5181982566003362	0.6078700236367862	0.7007053471765431	0.5834181915315488
6	0.7560742969864863	0.9792136210586179	0.5610031657848429	0.9554748310216125	0.4882380011990659
7	0.5077596350952008	0.03071908738130613	0.20258081178883702	0.7943678186097213	0.6235232358501468
8	0.4009492530413008	0.048787436589753375	0.025158454480046943	0.7007316490652896	0.5076605501693128
9	0.5747211522811114	0.18924559259242313	0.4558158760595481	0.643876114764266	0.04532014158994657
