	0
0	-1.06811013256464
1	-1.260217617410479
2	-1.3859067526307212
3	-1.4907572486877667
4	-2.407168598811848
5	-2.595980770735898
6	-2.531044829291347
7	-2.3984917523418057
8	-3.1845203063544396
9	-3.5012227867077312
10	-3.186048324668011
11	-3.3841603796651536
12	-3.0224107968677583
13	-3.1653105548520366
14	-4.939313759623677
15	-5.72033154044031
16	-6.493559680298357
17	-7.702518962889083
18	-8.399478225770814
19	-9.165480950703675
20	-9.79263317450733
21	-8.661398069723049
22	-8.549378169051824
23	-8.20973854273667
24	-7.742537476074556
25	-8.406254972869254
26	-9.184960144491408
27	-8.010029312403848
28	-9.583804087221004
29	-9.460861756831337
30	-9.823548044139693
31	-9.663305595681022
32	-10.04282171681732
33	-9.856438093618866
