	a	b	c	d
0	0.8110657283581122	0.37921094586804616	0.08365093147677827	0.19284414264277416
1	0.7698177409481527	0.5929021186839927	0.9240529195090237	0.9272311353534697
2	0.002541134722154892	0.16527730543874974	0.3546468091461037	0.4268047364405235
3	0.22703137223851533	0.9112880528743885	0.9968867449266847	0.14800289415140877
4	0.8108232944963953	0.3294229054821908	0.045250385659086345	0.7211100908600142
5	0.0890776041906548	0.6136052091515847	0.3726951287332737	0.16072458099715226
6	0.06500884425945352	0.053280558839274406	0.8853894427591624	0.4411150832188847
7	0.499332775916298	0.21261495952331655	0.47725844787792515	0.5414614649771656
8	0.4278353922954502	0.6976935960311065	0.8787997912362985	0.2907997648308078
9	0.7933212549500404	0.3090316288749222	0.7467466876123208	0.961793692631188
10	0.7901307648795406	0.17915080979949616	0.8053094349132255	0.9394402199461843
11	0.03724471800234763	0.035761035972506905	0.2220878912723534	0.8724754412439305
12	0.9813921318482903	0.5970499757499512	0.0741057017023996	0.34062766464334826
13	0.4107409616640276	0.5409059313604643	0.6620891876622669	0.4356540108594613
14	0.04683744233811915	0.22431759088035985	0.5707037626692921	0.7895253186210035
15	0.759331288631864	0.6265824675289527	0.10978543494440007	0.10150022873712738
16	0.27400170496245624	0.05716823402454618	0.3877247322607218	0.725951621935482
17	0.3996817047203878	0.8414661137361948	0.3987172091244684	0.7286897426849726
18	0.7070017068535228	0.23069692747587467	0.9981247204702915	0.47937013504937886
19	0.11012294626762009	0.8620326785256823	0.5022658031812034	0.49981698900690785
20	0.09909945498347161	0.2531966918367702	0.26071297063166865	0.012330613374980537
21	0.8910540511285304	0.21707341251339118	0.3529257284368307	0.28295082948987926
22	0.4258734810257292	0.1808255980074963	0.8981722859393388	0.325719938212503
23	0.7824877840054126	0.5387996032956788	0.5559709742869385	0.4551395744847345
24	0.685406319858125	0.09603678320720366	0.44749039321037487	0.34873477621107585
25	0.4554717206346084	0.25833090761552313	0.6818896052810777	0.8329304531810702
26	0.4740897187200789	0.8042513864746627	0.6647669134500986	0.007462869228219593
27	0.7967193012237935	0.7507522285125641	0.6677791999177742	0.3154897943768248
28	0.14887549952594015	0.8593083240808767	0.2859615165602235	0.7983639527189133
29	0.4681827700543141	0.6039932486886301	0.49679253797964495	0.4709740206162141
30	0.534713328716616	0.6516961198736794	0.30190198801064316	0.0022965211274015296
31	0.9037922291861019	0.4881177625289994	0.40949599604451914	0.032550567522588336
32	0.8228597238343642	0.9415335217593654	0.19789223335304906	0.9641052713733558
33	0.62157425490979	0.9181958542467082	0.7955152516138556	0.4222568453335219
34	0.5761558260846777	0.884328137496336	0.7508920183008174	0.7649313352673233
35	0.8655787889962059	0.39152419915478254	0.5952627778314327	0.0769486147897055
36	0.3306454708028519	0.9081947379764063	0.8679654568095054	0.7239172310536776
37	0.25565516744061256	0.8125114031244961	0.08978519561334042	0.6637740169796947
38	0.5201290602959954	0.18259352631315395	0.49965478895722104	0.5323033823323954
39	0.9215896145045294	0.6448596539636248	0.15115336435112914	0.7882163078031741
40	0.42845881847655176	0.22565165185253033	0.6595593562196452	0.3792181081118706
41	0.23223939849444564	0.009440368139258637	0.924569515394508	0.7865185305133284
42	0.5701780290263936	0.31951012939820733	0.9949122446051101	0.03186651803964613
43	0.7033543252994746	0.02087601525218663	0.29042283944566905	0.7825487183829408
44	0.08404460939546632	0.39974023292264327	0.137278410575166	0.08393388310528627
45	0.2508628570437107	0.7924269995430452	0.6060593253161795	0.4254194575157678
46	0.39518078784143895	0.569590071791605	0.9750428782064698	0.8675836525962018
47	0.5272730940875995	0.6318499909555354	0.08000374883563077	0.7946414213397417
48	0.2942252115711307	0.5569101538710313	0.7666364534697669	0.6905766591587768
49	0.723743288238513	0.011223481675575742	0.8968838056558771	0.6587644705912102
