	A	B	C
0	0.5331845041602004	0.5241054242626095	0.25655896779231613
1	0.5150431331993519	0.17144096158976696	0.6707411261210008
2	0.8629096418557417	0.8847438134815008	0.5656082848112655
3	0.7426708434090478	0.17797453477803482	0.787385840664444
4	0.5575747372119685	0.9439226952492246	0.7329117016858508
5	0.46361890619907276	0.7853587350811598	0.7524367376471727
6	0.9570181045342054	0.07868250669735666	0.6752919519107304
7	0.3724972638220654	0.8349256024748057	0.0054356063284314304
8	0.3074489177031571	0.29387984171274584	0.8591066240110596
9	0.8447448959740942	0.11789076014969424	0.8293909172252538
