	0
0	-1.1524709087663387
1	-1.53140925794621
2	-0.981027535173451
3	-1.1494247427851119
4	-2.9454274993113563
5	-2.8392431959152455
6	-2.3270487752418916
7	-2.277803365921294
8	-3.4433360057281344
9	-2.6144203856476986
10	-3.1976637217672366
11	-5.191424352450638
12	-6.230766335016765
13	-5.775929291349259
14	-5.4849203214350934
15	-4.815292305042793
16	-4.758772943014469
17	-6.86134770309097
18	-8.440621253368217
19	-7.299495931248404
20	-8.30639415103232
21	-7.894836651219284
22	-7.288047303537277
23	-5.991338306213812
24	-5.831598026035678
25	-4.571513406526977
26	-3.6440401688892963
27	-4.356003084354215
28	-4.795764738589451
29	-3.961244833763816
30	-5.064381814417433
31	-4.951101092351422
32	-6.432339350825778
33	-5.878089505175611
34	-6.591501230707825
35	-7.533242007383448
36	-7.149009524688007
37	-6.286253518644159
38	-5.661598360784609
39	-5.988618796955681
40	-6.004607091264433
41	-5.838897476792517
42	-4.840606545997657
