	A	B	C	D	E
0	0.04275584767882856	0.9988978899953278	0.9301817285597579	0.9908308340593557	0.24676129736908126
1	0.31378784051714603	0.2351435530928746	0.586543052308989	0.7852883943495951	0.09021227466855364
2	0.2593500332134543	0.8270707409572225	0.9859181458072431	0.42087044139376073	0.829162320113853
3	0.2317502572735458	0.011173464725474536	0.13875455341217624	0.7553726052594386	0.026260531897879913
4	0.9474226302363229	0.7361324946275748	0.549237174169255	0.8177535790205374	0.9397554656089644
5	0.5797561494034562	0.13895502659613423	0.014680880811329233	0.6967929038974475	0.05831268079926477
6	0.4620789851321121	0.8971383767724387	0.8453447471325435	0.19927384102156798	0.6967645716554729
7	0.4561154695679427	0.7980307239846915	0.4761643490746128	0.6926998612649166	0.9800396604710956
8	0.9773254641746838	0.34411428473421946	0.11411739807806431	0.4980393181840451	0.8120449772219941
9	0.17270381979833838	0.1155384213516244	0.9886586022553167	0.8611865677936601	0.9647557031530851
