	A	B	C	D	E
0	0.5958545339291235	0.8441827816036128	0.3551220855881255	0.11337126502835693	0.2868353767750933
1	0.6760191737008829	0.3054957200170899	0.4055291055012762	0.5372046663211565	0.9378273410644544
2	0.8361724193613196	0.09731121187804981	0.7806960958134312	0.18027788041992787	0.759361599501684
3	0.1082256694366236	0.13487791575342067	0.4074022954813339	0.1239703870405986	0.35145813342006393
4	0.15593599996630736	0.0587783153504845	0.5770217953852846	0.38010410702092223	0.35269231037256443
5	0.16872871802017464	0.4477226955713375	0.8591268371189398	0.12984684474529862	0.24353652290953032
6	0.6597860666635305	0.7986650296055566	0.17485044794597937	0.6475485138857869	0.8087409290507889
7	0.8050839120879029	0.805827809555912	0.7221578656737434	0.7177276764369314	0.39990958431609935
8	0.3132678029821455	0.9396434947152871	0.06675958681843397	0.5308258649785594	0.30126626946389046
9	0.26642102160602876	0.2722758012865313	0.35370127933025997	0.3179965744660376	0.31678063827308
