	0
0	0.29045766544442475
1	-0.6063743250544174
2	0.6572059725318755
3	2.647311229310564
4	2.4371514859028545
5	-0.2140930636321534
6	0.48555132818938695
7	0.2899885561496815
8	-0.6295485607257318
9	-1.1277025030243
10	-2.897594205920919
11	-3.7358129793353676
12	-3.1770717609528316
13	-3.5861853708809277
14	-5.042194506914026
15	-4.993753332185387
16	-3.5728208235676195
17	-3.869200781611313
18	-5.1078693099832595
19	-4.7993260663671045
20	-4.6441266844096925
21	-4.004965962284588
22	-4.296052555557097
23	-4.845476380903726
24	-5.606150675904801
25	-4.905403446493259
26	-5.770392261883632
27	-6.725588444154659
28	-4.136665125351443
29	-3.228374198693378
30	-2.995678940141326
31	-3.3506934810071587
32	-4.487075503347188
33	-4.113398558441432
34	-5.192407920807976
35	-4.233417413451012
36	-3.5759851302343524
37	-4.237711238282244
38	-3.306119336009086
39	-4.911830853280968
40	-5.658390256285596
41	-6.610852367340156
42	-8.442979193138756
43	-8.57768785883064
44	-9.505646080941299
45	-9.611348385925009
