	a	b	c	d
0	0.861753254798254	0.4728570955550886	0.4572801030388097	0.028413716215754392
1	0.522838639465558	0.2937093465942888	0.5162384498712871	0.04147550009690193
2	0.23710896796595726	0.10103740219698354	0.1252206021513984	0.8079411235470405
3	0.9234181125524686	0.85194809280905	0.009940824597125308	0.622701667382847
4	0.6789078547092723	0.8625969617539011	0.41898443180162925	0.19600486546557783
5	0.7417876136951331	0.5813062026943002	0.31880144042212866	0.3368219794969848
6	0.8716552912706828	0.36622601325565285	0.4037902480550565	0.6732995159640414
7	0.10320465545333313	0.14341835119867663	0.2097661443357116	0.3551906091069409
8	0.948401025651837	0.4621134497768058	0.043953504754493444	0.1978015807845891
9	0.5171215056115133	0.4190214315538128	0.14760406473976595	0.05569573280656204
10	0.913331446978327	0.6465413738312905	0.00984604927417021	0.7597320709921626
11	0.7613999214512946	0.7216663671533046	0.6317296755738788	0.27974798442354565
12	0.23732603291631682	0.37493311847372346	0.797671405519678	0.1245493527471252
13	0.4265383658861899	0.21339622125113655	0.11468493466128538	0.026221517577953102
14	0.2466238554078919	0.3364316949732218	0.9866807956077954	0.5224746378476942
15	0.9578903959310285	0.5363038371016058	0.34110210584451217	0.0875766314469526
16	0.6303978837882334	0.34147878153878275	0.1086112223405521	0.6559269253543978
17	0.526518062091236	0.6221177229476555	0.21451941871507485	0.5270333090945518
18	0.738216095282162	0.6783290837729334	0.8097947376835829	0.7162933497425913
19	0.8446776294657852	0.33270183519041685	0.3391843484542232	0.25489734688208954
20	0.5744288136619876	0.07016378592692352	0.29829886935604366	0.5735835899687785
21	0.14828160920650546	0.18419105978508288	0.7677436118083089	0.406540376558308
22	0.18180917265571195	0.9134302287636924	0.05935777776281048	0.8529798655782
23	0.6380959306726228	0.9084536948994788	0.7271065800978944	0.782723999621289
24	0.6487980931449727	0.9743884686293237	0.22272660777627773	0.3378838044840914
25	0.4329222027050599	0.9725468526334101	0.48157209926558986	0.15214026224954702
26	0.6604861990669081	0.015910542473942968	0.352629691295417	0.9184929440472599
27	0.05999953686098314	0.8261905116413024	0.11637007995795634	0.704355960072826
28	0.1721779734135257	0.022354431842508626	0.5575056565968943	0.9874353424855414
29	0.09033062680866077	0.548887570514165	0.848381565123816	0.5527211892358679
30	0.24547335013098814	0.28230689161975	0.9848207559363771	0.6510555261814371
31	0.3206445669650456	0.2898645800102989	0.211328622306435	0.10994674493786005
32	0.001284738712873934	0.1923367967404238	0.09271905182506235	0.6270461894156822
33	0.5614023042850318	0.8822636163158357	0.2006880474210373	0.3352223321726998
34	0.03880181752550815	0.7742668635489379	0.970540220185411	0.8381426340006445
35	0.14866035747253936	0.9205803602245909	0.013015513915337174	0.0999366301331075
36	0.5496344997718106	0.4252237398005979	0.8602933791163373	0.7658727111572334
37	0.06829528984764455	0.8740705822786712	0.34049837653041215	0.26597297890322147
38	0.3041377882572345	0.31383240418549774	0.11343051443202146	0.9996756783863661
39	0.8721922666373897	0.5723718359148465	0.9391592272268862	0.07175743551819136
40	0.10570219310341322	0.16486747569633842	0.9643221875970804	0.17613196511187024
41	0.14550234202196755	0.42643903015799356	0.3986078568227126	0.7262583015474023
42	0.19895978360077327	0.5472849376505744	0.45606425615560364	0.15083892845032543
43	0.5886748170052708	0.28165749841359344	0.3855849440937782	0.07793496015535728
44	0.8216305399365953	0.061038722193813344	0.5696324894187547	0.19191830090328998
45	0.9544036602185221	0.5926775412060012	0.42987381194553875	0.26585986452390054
46	0.9279558497832666	0.7952396763897367	0.11402507823490149	0.5265603771435975
47	0.45938392554685803	0.987279396855562	0.841463309094355	0.025011633019457746
48	0.05105113464398081	0.9467582011206945	0.7245737425235248	0.6048436935014296
49	0.7623538099030894	0.9134108554581422	0.561000723243529	0.9811911602513111
