	A	B	C	D	E
0	0.6650532931095058	0.20956268071098172	0.9551143637236361	0.5323884075234767	0.9315045627712172
1	0.7499160280253637	0.27647811359818764	0.791278424166753	0.9247882018871479	0.08773603198021462
2	0.3437318971256347	0.39423711975507447	0.6940416498754012	0.8704081844279821	0.3636092641912676
3	0.6785416343707411	0.42254340846259686	0.8597343952931211	0.836569573655476	0.38779036370183584
4	0.24665499764613708	0.6660087585198861	0.5229585264559785	0.9947413747095734	0.11078987487683623
5	0.520910094066883	0.9358947897523002	0.903049595963309	0.21673001420848437	0.5408472264023181
6	0.5559330144636407	0.6773527157513591	0.8259780329696889	0.9512999767247109	0.849704721272766
7	0.06197271983768737	0.41938364087090974	0.18223892198160507	0.619292242532436	0.7927240281334837
8	0.7304092417610318	0.631488403258549	0.4072426644398982	0.1248267021615691	0.6135389069157342
9	0.9190093284669295	0.7923737740419095	0.13001446206578293	0.6993623262330426	0.5782795728136915
