	A	B	C	D	E
0	0.5783112594075162	0.12501539145195162	0.9660284585886852	0.6759675879631298	0.027166604440185815
1	0.556205646173924	0.18214366871509102	0.9389375173170453	0.10366526821566069	0.43551307436678477
2	0.6383161566373678	0.3313867514235108	0.9747086782499819	0.32234899406025896	0.8028197106865411
3	0.40792769125929884	0.7256137630977474	0.22691986033313416	0.14648136900202147	0.01832113131922941
4	0.8825623647472316	0.3405544224056929	0.04750680371561311	0.6192360780257344	0.21464616430543704
5	0.6037862864463616	0.5810696285829736	0.3518675656883107	0.14732096307465037	0.7732011242870024
6	0.5001184817208048	0.07194863617178737	0.8829032984646673	0.1549941053190692	0.13580803933559138
7	0.09294010594672941	0.5891712247361749	0.07231342342295943	0.1746925048589233	0.48491495230186665
8	0.8194172173009189	0.6973190238258047	0.4322568006057049	0.825464210702169	0.08820278147894423
9	0.7613549365758941	0.6536766888351809	0.800656450144559	0.8087300688075875	0.28597100492048744
