	0
0	-2.846828926736228
1	-2.4158467062475992
2	-1.966151012674164
3	-2.544139986152196
4	-1.6653501704465077
5	-2.4972566444590125
6	-1.644958038010257
7	-1.7051051953383185
8	-0.2631016839590852
9	-0.5626776367045386
10	1.1278376196202102
11	0.5854437048902453
12	1.0419846522890857
13	-0.7550502838919375
14	-0.338231776727873
15	-0.37435821273779346
16	-1.2453744472505068
17	-0.5847534361911361
18	-0.8946753661941746
19	-2.476446018087983
20	-1.7233492942955333
21	0.4426362405805644
22	0.4341298066173223
23	-0.13688998292534776
24	0.007417471204201803
25	-0.7565804099523233
26	-0.8942666874092597
27	-0.11662194639590007
28	1.171204494402354
29	0.894000998879386
30	1.5087785182721933
31	1.1373790942282112
32	3.3713857706036783
33	2.550842336492878
34	2.2376766698677693
35	1.8972221164172796
36	3.3794110352278395
37	1.4666335723197677
