	0
0	-0.4347280905990414
1	-1.0365450937609597
2	-1.5555130080020967
3	-2.337765492535992
4	-1.902937240138616
5	-4.44297958090329
6	-5.605850231561748
7	-5.772507942928245
8	-3.7375704049960414
9	-4.792618748541802
10	-6.006143953129565
11	-6.0409311696748
12	-4.4441529291247495
13	-4.898688842464874
14	-5.356964454756445
15	-4.230180620774157
16	-3.6165386755128828
17	-2.397335697699887
18	-2.74113839875408
19	-3.0521486986695376
20	-4.201525314212524
21	-4.369191919356467
22	-2.210301087588986
23	-1.3474946364798122
24	-0.7416944343356524
25	-0.5452339703361468
