	0
0	-0.044883001684742595
1	-0.4455658629213889
2	-1.479225998738011
3	-0.7130659269659956
4	-0.48503097007056006
5	-1.8919484455759599
6	-1.8633592338655327
7	-2.542455413435965
8	-0.39157646042249006
9	-1.5172171803598464
10	-2.2998925406532345
11	-2.4068820080030995
12	-2.2438092443398743
13	-2.1216991294285736
14	-2.064414083959076
15	-2.1795995316072108
16	-2.1307035495608018
17	-2.848061143003854
18	-4.648268281503973
19	-3.4960266428403375
20	-3.769610665287475
21	-5.286197776513518
22	-5.638065090734886
23	-6.8220638756158465
24	-8.394036163460292
25	-10.043055349410164
26	-12.307938337693189
27	-11.443179054048473
28	-10.62502212034853
29	-9.493726016779627
30	-11.103806237584196
31	-10.988463774377568
32	-11.87051147904318
33	-11.152732833940354
34	-10.880630217135783
35	-10.71009400374282
36	-11.085008817102546
