	A	B	C	D	E
0	0.7199048793683387	0.1648640977670054	0.6639329545595338	0.9518398871943498	0.5005137340537671
1	0.8085479843153899	0.3630924988296953	0.9835615640774606	0.14859245931833442	0.6473634491956219
2	0.12885464395004564	0.2319587144266081	0.577266151774493	0.32671146123527883	0.9314474869148587
3	0.9876289904368433	0.9177311763670082	0.30567026371020367	0.2404142661183647	0.6741734769746911
4	0.18879568054438522	0.7831700651325156	0.595547208316865	0.8710924150433221	0.6828738680910817
5	0.1980595019715986	0.2570698543200888	0.7781474028529624	0.6354270414282571	0.6245268700439509
6	0.1389828303102255	0.7158690961967217	0.006376447566186383	0.9201135355061163	0.7757394538778035
7	0.5803550145595687	0.08434200323670593	0.40258583807587767	0.6418677374378133	0.8317007888480142
8	0.7345588430900144	0.5402781960714758	0.6127246958323512	0.13352763248002864	0.02583156707069001
9	0.6985993520338447	0.8605593568307144	0.8077582997029203	0.12971161489601513	0.9420395514830836
