	A	B	C	D	E
0	0.28291321129193414	0.8178465207861222	0.2453260787893342	0.549595134481255	0.38171470427822896
1	0.09221288927127125	0.986621662184075	0.7016570031334651	0.6468740084527566	0.28822457466356477
2	0.516268512728183	0.19281891709455012	0.8044242769368993	0.45568762329218315	0.1703870181591567
3	0.5249045354028328	0.030549527512966246	0.6575310674340222	0.08500475782358341	0.6002028362633661
4	0.0037525424692128606	0.3567134779016584	0.2932130741423251	0.7908197338861882	0.23109770735573498
5	0.5785387983662791	0.25337018094192243	0.5809716194327624	0.3021163147749779	0.4947501611161411
6	0.024705874442979114	0.3951820203087403	0.04827461810325706	0.46360632847868866	0.6538415613253176
7	0.15465210022703157	0.4097683466931039	0.3307459620810961	0.9995121197408129	0.33869527459590676
8	0.36201334401071705	0.6184601955449586	0.980873900306796	0.7537383580425897	0.6299803244934404
9	0.22071561394904093	0.9380002554873046	0.9538108623571093	0.9196863085537555	0.2564439469493721
