	0
0	0.40688801210438724
1	-0.015347871224097587
2	-0.6771433506105422
3	0.21872917961253602
4	-0.9685291958214944
5	-2.231221345449901
6	-1.9103981046902911
7	-2.287940165102354
8	-3.7575657285924695
9	-3.9851096441928275
10	-4.273986270674618
11	-4.262659347857156
12	-3.20482940513478
13	-3.914603796000298
14	-3.4992607325429876
15	-3.0125644777571274
16	-3.401655340725397
17	-1.8532917690784232
18	-2.1356039206116018
19	-0.6435824346322552
20	-0.6562641351796259
21	-0.37856680853080804
22	-1.7647308718444035
23	-2.545633413680061
24	-2.799772145251719
25	-4.003531217580846
26	-4.50874269882797
27	-5.128067724532885
28	-5.679910641684679
29	-5.474196095833193
30	-4.13780322993488
31	-4.969002994326117
32	-4.231050164964853
33	-4.313776801279676
